VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2015-07-15 23:46:11,2015-07-16 00:08:38,N,1,-73.95771789550781,40.72199630737305,-73.96131134033203,40.66412353515625,1,4.51,18.0,0.5,0.5,3.0,0.0,,0.3,22.3,1,1.0
2,2015-07-02 21:20:48,2015-07-02 21:24:34,N,1,-73.93519592285155,40.76140213012695,-73.93135070800781,40.77153778076172,1,0.93,5.0,0.5,0.5,1.7,0.0,,0.3,8.0,1,1.0
2,2015-07-22 05:29:49,2015-07-22 05:33:19,N,1,-73.95530700683594,40.788768768310554,-73.96131134033203,40.798614501953125,1,1.06,5.5,0.5,0.5,1.0,0.0,,0.3,7.8,1,1.0
2,2015-07-08 07:55:43,2015-07-08 08:21:39,N,1,-73.99673461914062,40.69721603393555,-73.9627456665039,40.775100708007805,1,8.64,27.5,0.0,0.5,0.0,0.0,,0.3,28.3,2,1.0
2,2015-07-31 21:19:57,2015-07-31 21:27:22,N,1,-73.95439910888672,40.789936065673835,-73.95272827148438,40.78035354614258,1,0.95,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,2015-07-03 02:43:48,2015-07-03 02:54:31,N,1,-73.9581298828125,40.721622467041016,-73.95240020751953,40.7011833190918,1,1.9,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2,1.0
2,2015-07-04 20:42:54,2015-07-04 20:48:14,N,1,-73.94736480712889,40.81031036376953,-73.93576049804686,40.815479278564446,1,1.16,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
1,2015-07-01 16:46:46,2015-07-01 16:53:10,N,1,-73.84425354003906,40.721389770507805,-73.85963439941406,40.71812438964844,1,1.0,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,2015-07-19 23:18:37,2015-07-19 23:26:14,N,1,-73.93921661376953,40.81069946289063,-73.94640350341797,40.785022735595696,1,2.18,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2,1.0
2,2015-07-21 19:52:11,2015-07-21 20:17:33,N,1,-73.9939956665039,40.70272445678711,-73.98310852050781,40.76407241821289,2,7.82,26.0,1.0,0.5,5.56,0.0,,0.3,33.36,1,1.0
2,2015-07-11 00:34:55,2015-07-11 01:08:56,N,1,-73.97711181640625,40.67225646972656,-73.98472595214844,40.71900177001953,1,5.07,23.0,0.5,0.5,4.5,0.0,,0.3,28.8,1,1.0
2,2015-07-23 13:01:46,2015-07-23 13:20:50,N,1,-73.95875549316406,40.69650650024414,-73.94210815429686,40.667644500732415,2,3.09,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,2,1.0
2,2015-07-18 17:20:42,2015-07-18 17:28:41,N,1,-73.90341949462889,40.7459831237793,-73.90493774414062,40.7291374206543,2,1.6,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2,1.0
2,2015-07-12 14:17:42,2015-07-12 14:27:54,N,1,-73.98774719238281,40.69039535522461,-73.96173858642578,40.675247192382805,1,1.9,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2,1.0
1,2015-07-24 12:23:58,2015-07-24 12:27:09,N,1,-73.83114624023438,40.69988632202149,-73.83165740966798,40.70697021484375,1,0.5,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2,1.0
1,2015-07-27 00:09:00,2015-07-27 00:25:18,N,1,-73.97295379638672,40.68576049804688,-73.92197418212889,40.67935180664063,1,2.9,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,2,1.0
2,2015-07-25 15:32:18,2015-07-25 15:45:31,N,1,-73.86988830566406,40.73355484008789,-73.8953399658203,40.745906829833984,1,1.91,10.5,0.0,0.5,2.26,0.0,,0.3,13.56,1,1.0
1,2015-07-24 11:30:50,2015-07-24 11:47:42,N,1,-73.93716430664062,40.84811019897461,-73.95689392089844,40.77768707275391,1,6.1,20.0,0.0,0.5,2.0,0.0,,0.3,22.8,1,1.0
1,2015-07-20 06:30:22,2015-07-20 06:53:19,N,1,-73.91547393798828,40.77253723144531,-73.97010803222656,40.76108169555664,1,4.7,19.0,0.0,0.5,0.0,0.0,,0.3,19.8,2,1.0
2,2015-07-06 15:31:02,2015-07-06 15:57:26,N,1,-73.94454956054686,40.79477691650391,-73.9579849243164,40.76763534545898,2,2.82,17.0,0.0,0.5,3.56,0.0,,0.3,21.36,1,1.0
1,2015-07-02 12:08:34,2015-07-02 12:13:35,N,1,-73.93402862548828,40.58425521850586,-73.95843505859375,40.58367156982422,1,1.4,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1,1.0
2,2015-07-19 22:16:32,2015-07-19 22:19:11,N,1,-73.89032745361328,40.74618148803711,-73.8813247680664,40.74195098876953,1,0.56,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1.0
2,2015-07-22 22:08:24,2015-07-22 22:24:32,N,1,-73.96485137939453,40.71081161499024,-73.99557495117188,40.723175048828125,1,2.56,13.0,0.5,0.5,2.0,0.0,,0.3,16.3,1,1.0
2,2015-07-07 18:12:56,2015-07-07 18:25:07,N,1,-73.93893432617188,40.805458068847656,-73.96681976318358,40.79361343383789,1,2.28,10.5,1.0,0.5,2.46,0.0,,0.3,14.76,1,1.0
